potid,speciesid,colour,longestleaflength_cm,loglongestleaflength_cm,height_cm,logheight_cm,num_leaves,lognum_leaves,observer,date,sampledate,graphdate,shadetreatment,invasiontreatment,season,treatment
30,dandelion,green,2.3,0.361727836,,,4,0.602059991,david,5/24/2023,5/24/2023,24-May,control,uninvaded,early,controluninvaded
30,hempnettle,yellow,2.7,0.431363764,1.7,0.230448921,4,0.602059991,david,5/24/2023,5/24/2023,24-May,control,uninvaded,early,controluninvaded
30,hempnettle,green,2.2,0.342422681,0.9,-0.045757491,4,0.602059991,david,5/24/2023,5/24/2023,24-May,control,uninvaded,early,controluninvaded
30,hempnettle,red,1.8,0.255272505,1,0,4,0.602059991,david,5/24/2023,5/24/2023,24-May,control,uninvaded,early,controluninvaded
30,maple,blue,0.7,-0.15490196,1.8,0.255272505,2,0.301029996,david,5/24/2023,5/24/2023,24-May,control,uninvaded,early,controluninvaded
30,troutlily,blue,3,0.477121255,,,,,david,5/24/2023,5/24/2023,24-May,control,uninvaded,early,controluninvaded
30,troutlily,yellow,5.3,0.72427587,,,,,david,5/24/2023,5/24/2023,24-May,control,uninvaded,early,controluninvaded
30,troutlily,red,4.7,0.672097858,,,,,david,5/24/2023,5/24/2023,24-May,control,uninvaded,early,controluninvaded
10,bindweed,blue,0.7,-0.15490196,0.5,-0.301029996,1,0,cathy,5/25/2023,5/24/2023,24-May,normal,uninvaded,early,normaluninvaded
10,dandelion,red,3.2,0.505149978,,,5,0.698970004,cathy,5/25/2023,5/24/2023,24-May,normal,uninvaded,early,normaluninvaded
10,hempnettle,blue,2,0.301029996,1.2,0.079181246,4,0.602059991,cathy,5/25/2023,5/24/2023,24-May,normal,uninvaded,early,normaluninvaded
10,hempnettle,green,2,0.301029996,1.5,0.176091259,4,0.602059991,cathy,5/25/2023,5/24/2023,24-May,normal,uninvaded,early,normaluninvaded
10,hempnettle,yellow,2.3,0.361727836,0.4,-0.397940009,4,0.602059991,cathy,5/25/2023,5/24/2023,24-May,normal,uninvaded,early,normaluninvaded
10,maple,green,1,0,2.5,0.397940009,2,0.301029996,cathy,5/25/2023,5/24/2023,24-May,normal,uninvaded,early,normaluninvaded
10,troutlily,red,4.3,0.633468456,,,,,cathy,5/25/2023,5/24/2023,24-May,normal,uninvaded,early,normaluninvaded
10,troutlily,yellow,2.2,0.342422681,,,,,cathy,5/25/2023,5/24/2023,24-May,normal,uninvaded,early,normaluninvaded
10,troutlily,blue,3,0.477121255,,,,,cathy,5/25/2023,5/24/2023,24-May,normal,uninvaded,early,normaluninvaded
11,avens,yellow,0.5,-0.301029996,0.3,-0.522878745,1,0,cathy,5/25/2023,5/24/2023,24-May,normal,invaded,early,normalinvaded
11,avens,red,0.4,-0.397940009,0.2,-0.698970004,1,0,cathy,5/25/2023,5/24/2023,24-May,normal,invaded,early,normalinvaded
11,avens,blue,0.3,-0.522878745,0.2,-0.698970004,1,0,cathy,5/25/2023,5/24/2023,24-May,normal,invaded,early,normalinvaded
11,bindweed,green,1.3,0.113943352,0.7,-0.15490196,2,0.301029996,cathy,5/25/2023,5/24/2023,24-May,normal,invaded,early,normalinvaded
11,bindweed,blue,0.4,-0.397940009,0.3,-0.522878745,1,0,cathy,5/25/2023,5/24/2023,24-May,normal,invaded,early,normalinvaded
11,commonplantain,blue,0.5,-0.301029996,0.1,-1,4,0.602059991,cathy,5/25/2023,5/24/2023,24-May,normal,invaded,early,normalinvaded
11,commonplantain,green,0.7,-0.15490196,0.1,-1,4,0.602059991,cathy,5/25/2023,5/24/2023,24-May,normal,invaded,early,normalinvaded
11,hempnettle,green,4,0.602059991,1.3,0.113943352,6,0.77815125,cathy,5/25/2023,5/24/2023,24-May,normal,invaded,early,normalinvaded
11,hempnettle,blue,1.2,0.079181246,1,0,2,0.301029996,cathy,5/25/2023,5/24/2023,24-May,normal,invaded,early,normalinvaded
11,hempnettle,yellow,2.2,0.342422681,1.2,0.079181246,4,0.602059991,cathy,5/25/2023,5/24/2023,24-May,normal,invaded,early,normalinvaded
11,maple,yellow,1,0,1.5,0.176091259,2,0.301029996,cathy,5/25/2023,5/24/2023,24-May,normal,invaded,early,normalinvaded
11,troutlily,red,3.8,0.579783597,,,,,cathy,5/25/2023,5/24/2023,24-May,normal,invaded,early,normalinvaded
11,troutlily,yellow,4.2,0.62324929,,,,,cathy,5/25/2023,5/24/2023,24-May,normal,invaded,early,normalinvaded
11,troutlily,blue,3,0.477121255,,,,,cathy,5/25/2023,5/24/2023,24-May,normal,invaded,early,normalinvaded
12,avens,green,0.5,-0.301029996,0.1,-1,2,0.301029996,cathy,5/25/2023,5/24/2023,24-May,control,invaded,early,controlinvaded
12,avens,red,0.3,-0.522878745,0.1,-1,2,0.301029996,cathy,5/25/2023,5/24/2023,24-May,control,invaded,early,controlinvaded
12,bindweed,yellow,2.2,0.342422681,1.2,0.079181246,2,0.301029996,cathy,5/25/2023,5/24/2023,24-May,control,invaded,early,controlinvaded
12,bindweed,red,1,0,0.3,-0.522878745,1,0,cathy,5/25/2023,5/24/2023,24-May,control,invaded,early,controlinvaded
12,bindweed,blue,0.7,-0.15490196,0.2,-0.698970004,1,0,cathy,5/25/2023,5/24/2023,24-May,control,invaded,early,controlinvaded
12,commonplantain,red,0.5,-0.301029996,0.1,-1,3,0.477121255,cathy,5/25/2023,5/24/2023,24-May,control,invaded,early,controlinvaded
12,commonplantain,blue,0.5,-0.301029996,0.1,-1,3,0.477121255,cathy,5/25/2023,5/24/2023,24-May,control,invaded,early,controlinvaded
12,hempnettle,red,4.2,0.62324929,3,0.477121255,6,0.77815125,cathy,5/25/2023,5/24/2023,24-May,control,invaded,early,controlinvaded
12,hempnettle,blue,4,0.602059991,2.5,0.397940009,6,0.77815125,cathy,5/25/2023,5/24/2023,24-May,control,invaded,early,controlinvaded
12,hempnettle,green,3,0.477121255,0.6,-0.22184875,4,0.602059991,cathy,5/25/2023,5/24/2023,24-May,control,invaded,early,controlinvaded
12,maple,red,1.7,0.230448921,1.2,0.079181246,2,0.301029996,cathy,5/25/2023,5/24/2023,24-May,control,invaded,early,controlinvaded
12,maple,yellow,1.2,0.079181246,1.5,0.176091259,2,0.301029996,cathy,5/25/2023,5/24/2023,24-May,control,invaded,early,controlinvaded
12,troutlily,red,3.5,0.544068044,,,,,cathy,5/25/2023,5/24/2023,24-May,control,invaded,early,controlinvaded
12,troutlily,green,4.7,0.672097858,,,,,cathy,5/25/2023,5/24/2023,24-May,control,invaded,early,controlinvaded
12,troutlily,yellow,4,0.602059991,,,,,cathy,5/25/2023,5/24/2023,24-May,control,invaded,early,controlinvaded
14,avens,yellow,0.5,-0.301029996,0.3,-0.522878745,1,0,cathy,5/25/2023,5/24/2023,24-May,early,uninvaded,early,earlyuninvaded
14,bindweed,red,0.5,-0.301029996,0.5,-0.301029996,1,0,cathy,5/25/2023,5/24/2023,24-May,early,uninvaded,early,earlyuninvaded
14,hempnettle,blue,1.5,0.176091259,2.5,0.397940009,2,0.301029996,cathy,5/25/2023,5/24/2023,24-May,early,uninvaded,early,earlyuninvaded
14,hempnettle,green,1.5,0.176091259,2.5,0.397940009,2,0.301029996,cathy,5/25/2023,5/24/2023,24-May,early,uninvaded,early,earlyuninvaded
14,hempnettle,yellow,1.8,0.255272505,2.5,0.397940009,2,0.301029996,cathy,5/25/2023,5/24/2023,24-May,early,uninvaded,early,earlyuninvaded
14,maple,red,2,0.301029996,2.5,0.397940009,2,0.301029996,cathy,5/25/2023,5/24/2023,24-May,early,uninvaded,early,earlyuninvaded
14,troutlily,red,5.5,0.740362689,,,,,cathy,5/25/2023,5/24/2023,24-May,early,uninvaded,early,earlyuninvaded
14,troutlily,green,5,0.698970004,,,,,cathy,5/25/2023,5/24/2023,24-May,early,uninvaded,early,earlyuninvaded
14,troutlily,blue,5,0.698970004,,,,,cathy,5/25/2023,5/24/2023,24-May,early,uninvaded,early,earlyuninvaded
15,avens,red,0.5,-0.301029996,0.2,-0.698970004,2,0.301029996,cathy,5/25/2023,5/24/2023,24-May,normal,invaded,early,normalinvaded
15,avens,blue,0.7,-0.15490196,0.2,-0.698970004,1,0,cathy,5/25/2023,5/24/2023,24-May,normal,invaded,early,normalinvaded
15,bindweed,green,2.2,0.342422681,1,0,1,0,cathy,5/25/2023,5/24/2023,24-May,normal,invaded,early,normalinvaded
15,bindweed,red,2.4,0.380211242,1,0,2,0.301029996,cathy,5/25/2023,5/24/2023,24-May,normal,invaded,early,normalinvaded
15,commonplantain,yellow,0.4,-0.397940009,0.1,-1,1,0,cathy,5/25/2023,5/24/2023,24-May,normal,invaded,early,normalinvaded
15,hempnettle,blue,3,0.477121255,1.5,0.176091259,4,0.602059991,cathy,5/25/2023,5/24/2023,24-May,normal,invaded,early,normalinvaded
15,hempnettle,yellow,4.5,0.653212514,3,0.477121255,6,0.77815125,cathy,5/25/2023,5/24/2023,24-May,normal,invaded,early,normalinvaded
15,hempnettle,red,2.5,0.397940009,1.5,0.176091259,4,0.602059991,cathy,5/25/2023,5/24/2023,24-May,normal,invaded,early,normalinvaded
15,maple,green,2.5,0.397940009,3.2,0.505149978,4,0.602059991,cathy,5/25/2023,5/24/2023,24-May,normal,invaded,early,normalinvaded
16,bindweed,yellow,0.7,-0.15490196,0.2,-0.698970004,2,0.301029996,cathy,5/25/2023,5/24/2023,24-May,control,invaded,early,controlinvaded
16,bindweed,green,0.5,-0.301029996,0.4,-0.397940009,1,0,cathy,5/25/2023,5/24/2023,24-May,control,invaded,early,controlinvaded
16,bindweed,blue,1.2,0.079181246,0.3,-0.522878745,1,0,cathy,5/25/2023,5/24/2023,24-May,control,invaded,early,controlinvaded
16,commonplantain,green,1.3,0.113943352,,,4,0.602059991,cathy,5/25/2023,5/24/2023,24-May,control,invaded,early,controlinvaded
16,commonplantain,red,0.6,-0.22184875,,,4,0.602059991,cathy,5/25/2023,5/24/2023,24-May,control,invaded,early,controlinvaded
16,commonplantain,blue,0.5,-0.301029996,,,2,0.301029996,cathy,5/25/2023,5/24/2023,24-May,control,invaded,early,controlinvaded
16,hempnettle,yellow,2.2,0.342422681,0.6,-0.22184875,4,0.602059991,cathy,5/25/2023,5/24/2023,24-May,control,invaded,early,controlinvaded
16,hempnettle,blue,5,0.698970004,1.7,0.230448921,6,0.77815125,cathy,5/25/2023,5/24/2023,24-May,control,invaded,early,controlinvaded
16,hempnettle,red,4,0.602059991,1.6,0.204119983,6,0.77815125,cathy,5/25/2023,5/24/2023,24-May,control,invaded,early,controlinvaded
16,troutlily,yellow,3.3,0.51851394,,,,,cathy,5/25/2023,5/24/2023,24-May,control,invaded,early,controlinvaded
16,troutlily,red,3.5,0.544068044,,,,,cathy,5/25/2023,5/24/2023,24-May,control,invaded,early,controlinvaded
16,troutlily,green,3,0.477121255,,,,,cathy,5/25/2023,5/24/2023,24-May,control,invaded,early,controlinvaded
17,bindweed,green,1.3,0.113943352,0.4,-0.397940009,2,0.301029996,cathy,5/25/2023,5/24/2023,24-May,control,uninvaded,early,controluninvaded
17,bindweed,yellow,1.1,0.041392685,0.3,-0.522878745,2,0.301029996,cathy,5/25/2023,5/24/2023,24-May,control,uninvaded,early,controluninvaded
17,hempnettle,green,3.1,0.491361694,0.7,-0.15490196,6,0.77815125,cathy,5/25/2023,5/24/2023,24-May,control,uninvaded,early,controluninvaded
17,hempnettle,red,3.8,0.579783597,1.1,0.041392685,6,0.77815125,cathy,5/25/2023,5/24/2023,24-May,control,uninvaded,early,controluninvaded
17,hempnettle,blue,2,0.301029996,0.7,-0.15490196,4,0.602059991,cathy,5/25/2023,5/24/2023,24-May,control,uninvaded,early,controluninvaded
17,maple,red,2,0.301029996,2.4,0.380211242,2,0.301029996,cathy,5/25/2023,5/24/2023,24-May,control,uninvaded,early,controluninvaded
17,maple,green,0.9,-0.045757491,1.6,0.204119983,2,0.301029996,cathy,5/25/2023,5/24/2023,24-May,control,uninvaded,early,controluninvaded
17,maple,blue,2.6,0.414973348,3.2,0.505149978,2,0.301029996,cathy,5/25/2023,5/24/2023,24-May,control,uninvaded,early,controluninvaded
17,troutlily,blue,6.4,0.806179974,,,,,cathy,5/25/2023,5/24/2023,24-May,control,uninvaded,early,controluninvaded
17,troutlily,red,2.7,0.431363764,,,,,cathy,5/25/2023,5/24/2023,24-May,control,uninvaded,early,controluninvaded
18,avens,red,0.7,-0.15490196,0.4,-0.397940009,1,0,cathy,5/25/2023,5/24/2023,24-May,normal,uninvaded,early,normaluninvaded
18,avens,green,0.8,-0.096910013,0.4,-0.397940009,2,0.301029996,cathy,5/25/2023,5/24/2023,24-May,normal,uninvaded,early,normaluninvaded
18,bindweed,green,0.3,-0.522878745,0.1,-1,1,0,cathy,5/25/2023,5/24/2023,24-May,normal,uninvaded,early,normaluninvaded
18,hempnettle,blue,1.7,0.230448921,0.5,-0.301029996,4,0.602059991,cathy,5/25/2023,5/24/2023,24-May,normal,uninvaded,early,normaluninvaded
18,hempnettle,yellow,2.1,0.322219295,0.7,-0.15490196,4,0.602059991,cathy,5/25/2023,5/24/2023,24-May,normal,uninvaded,early,normaluninvaded
18,hempnettle,red,3.1,0.491361694,0.9,-0.045757491,6,0.77815125,cathy,5/25/2023,5/24/2023,24-May,normal,uninvaded,early,normaluninvaded
18,maple,yellow,1.2,0.079181246,1.8,0.255272505,2,0.301029996,cathy,5/25/2023,5/24/2023,24-May,normal,uninvaded,early,normaluninvaded
18,maple,red,1.9,0.278753601,1.6,0.204119983,2,0.301029996,cathy,5/25/2023,5/24/2023,24-May,normal,uninvaded,early,normaluninvaded
18,troutlily,red,4.4,0.643452676,,,,,cathy,5/25/2023,5/24/2023,24-May,normal,uninvaded,early,normaluninvaded
18,troutlily,yellow,3.5,0.544068044,,,,,cathy,5/25/2023,5/24/2023,24-May,normal,uninvaded,early,normaluninvaded
18,troutlily,blue,5,0.698970004,,,,,cathy,5/25/2023,5/24/2023,24-May,normal,uninvaded,early,normaluninvaded
19,avens,red,0.6,-0.22184875,0.6,-0.22184875,1,0,cathy,5/25/2023,5/24/2023,24-May,normal,uninvaded,early,normaluninvaded
19,avens,green,1,0,1.1,0.041392685,2,0.301029996,cathy,5/25/2023,5/24/2023,24-May,normal,uninvaded,early,normaluninvaded
19,bindweed,yellow,0.4,-0.397940009,0.2,-0.698970004,1,0,cathy,5/25/2023,5/24/2023,24-May,normal,uninvaded,early,normaluninvaded
19,bindweed,blue,0.7,-0.15490196,0.1,-1,1,0,cathy,5/25/2023,5/24/2023,24-May,normal,uninvaded,early,normaluninvaded
19,hempnettle,red,2.9,0.462397998,0.9,-0.045757491,4,0.602059991,cathy,5/25/2023,5/24/2023,24-May,normal,uninvaded,early,normaluninvaded
19,hempnettle,yellow,2.7,0.431363764,1,0,4,0.602059991,cathy,5/25/2023,5/24/2023,24-May,normal,uninvaded,early,normaluninvaded
19,hempnettle,green,3.1,0.491361694,0.7,-0.15490196,6,0.77815125,cathy,5/25/2023,5/24/2023,24-May,normal,uninvaded,early,normaluninvaded
19,troutlily,red,3.9,0.591064607,,,,,cathy,5/25/2023,5/24/2023,24-May,normal,uninvaded,early,normaluninvaded
20,bindweed,green,1,0,0.6,-0.22184875,2,0.301029996,cathy,5/25/2023,5/24/2023,24-May,control,invaded,early,controlinvaded
20,bindweed,yellow,1.2,0.079181246,0.7,-0.15490196,1,0,cathy,5/25/2023,5/24/2023,24-May,control,invaded,early,controlinvaded
20,bindweed,red,1.1,0.041392685,0.2,-0.698970004,1,0,cathy,5/25/2023,5/24/2023,24-May,control,invaded,early,controlinvaded
20,commonplantain,blue,0.6,-0.22184875,,,4,0.602059991,cathy,5/25/2023,5/24/2023,24-May,control,invaded,early,controlinvaded
20,hempnettle,red,2.8,0.447158031,0.9,-0.045757491,6,0.77815125,cathy,5/25/2023,5/24/2023,24-May,control,invaded,early,controlinvaded
20,hempnettle,blue,6.3,0.799340549,1.2,0.079181246,16,1.204119983,cathy,5/25/2023,5/24/2023,24-May,control,invaded,early,controlinvaded
20,hempnettle,yellow,4,0.602059991,1.3,0.113943352,6,0.77815125,cathy,5/25/2023,5/24/2023,24-May,control,invaded,early,controlinvaded
20,maple,red,1.2,0.079181246,2.2,0.342422681,2,0.301029996,cathy,5/25/2023,5/24/2023,24-May,control,invaded,early,controlinvaded
20,troutlily,yellow,3.6,0.556302501,,,,,cathy,5/25/2023,5/24/2023,24-May,control,invaded,early,controlinvaded
20,troutlily,blue,3.5,0.544068044,,,,,cathy,5/25/2023,5/24/2023,24-May,control,invaded,early,controlinvaded
20,troutlily,green,2.8,0.447158031,,,,,cathy,5/25/2023,5/24/2023,24-May,control,invaded,early,controlinvaded
21,bindweed,green,1.5,0.176091259,0.6,-0.22184875,1,0,cathy,5/25/2023,5/24/2023,24-May,early,uninvaded,early,earlyuninvaded
21,bindweed,yellow,0.9,-0.045757491,0.2,-0.698970004,2,0.301029996,cathy,5/25/2023,5/24/2023,24-May,early,uninvaded,early,earlyuninvaded
21,commonplantain,green,0.6,-0.22184875,,,2,0.301029996,cathy,5/25/2023,5/24/2023,24-May,early,uninvaded,early,earlyuninvaded
21,hempnettle,yellow,2,0.301029996,1.5,0.176091259,4,0.602059991,cathy,5/25/2023,5/24/2023,24-May,early,uninvaded,early,earlyuninvaded
21,hempnettle,green,1.4,0.146128036,1,0,2,0.301029996,cathy,5/25/2023,5/24/2023,24-May,early,uninvaded,early,earlyuninvaded
21,hempnettle,blue,2.1,0.322219295,1.1,0.041392685,4,0.602059991,cathy,5/25/2023,5/24/2023,24-May,early,uninvaded,early,earlyuninvaded
21,maple,blue,1.6,0.204119983,1.4,0.146128036,3,0.477121255,cathy,5/25/2023,5/24/2023,24-May,early,uninvaded,early,earlyuninvaded
21,maple,green,1.3,0.113943352,2.5,0.397940009,2,0.301029996,cathy,5/25/2023,5/24/2023,24-May,early,uninvaded,early,earlyuninvaded
21,troutlily,yellow,3.2,0.505149978,,,,,cathy,5/25/2023,5/24/2023,24-May,early,uninvaded,early,earlyuninvaded
21,troutlily,blue,3.9,0.591064607,,,,,cathy,5/25/2023,5/24/2023,24-May,early,uninvaded,early,earlyuninvaded
21,troutlily,green,2.4,0.380211242,,,,,cathy,5/25/2023,5/24/2023,24-May,early,uninvaded,early,earlyuninvaded
21,bindweed,green,1,0,0.7,-0.15490196,2,0.301029996,David,6/1/2023,6/1/2023,01-Jun,early,uninvaded,early,earlyuninvaded
21,bindweed,red,2.3,0.361727836,0.7,-0.15490196,3,0.477121255,David,6/1/2023,6/1/2023,01-Jun,early,uninvaded,early,earlyuninvaded
21,bindweed,yellow,2.4,0.380211242,,,3,0.477121255,David,6/1/2023,6/1/2023,01-Jun,early,uninvaded,early,earlyuninvaded
21,commonplantain,yellow,1.4,0.146128036,,,5,0.698970004,David,6/1/2023,6/1/2023,01-Jun,early,uninvaded,early,earlyuninvaded
21,commonplantain,blue,1.4,0.146128036,,,5,0.698970004,David,6/1/2023,6/1/2023,01-Jun,early,uninvaded,early,earlyuninvaded
21,commonplantain,green,1.9,0.278753601,,,5,0.698970004,David,6/1/2023,6/1/2023,01-Jun,early,uninvaded,early,earlyuninvaded
1,maple,yellow,2.7,0.431363764,2.4,0.380211242,6,0.77815125,David,6/1/2023,6/1/2023,01-Jun,normal,invaded,early,normalinvaded
1,maple,blue,1.9,0.278753601,3.9,0.591064607,4,0.602059991,David,6/1/2023,6/1/2023,01-Jun,normal,invaded,early,normalinvaded
1,maple,green,2,0.301029996,2.9,0.462397998,3,0.477121255,David,6/1/2023,6/1/2023,01-Jun,normal,invaded,early,normalinvaded
1,spinycommonplantain,yellow,0.7,-0.15490196,,,4,0.602059991,David,6/1/2023,6/1/2023,01-Jun,normal,invaded,early,normalinvaded
1,troutlily,yellow,5.2,0.716003344,,,,,David,6/1/2023,6/1/2023,01-Jun,normal,invaded,early,normalinvaded
1,troutlily,red,2.6,0.414973348,,,,,David,6/1/2023,6/1/2023,01-Jun,normal,invaded,early,normalinvaded
1,troutlily,green,6.2,0.792391689,,,,,David,6/1/2023,6/1/2023,01-Jun,normal,invaded,early,normalinvaded
1,avens,blue,1.3,0.113943352,,,2,0.301029996,David,6/1/2023,6/1/2023,01-Jun,normal,invaded,early,normalinvaded
1,avens,green,0.9,-0.045757491,,,2,0.301029996,David,6/1/2023,6/1/2023,01-Jun,normal,invaded,early,normalinvaded
1,bindweed,red,3,0.477121255,0.9,-0.045757491,3,0.477121255,David,6/1/2023,6/1/2023,01-Jun,normal,invaded,early,normalinvaded
1,bindweed,blue,2.2,0.342422681,2.8,0.447158031,2,0.301029996,David,6/1/2023,6/1/2023,01-Jun,normal,invaded,early,normalinvaded
1,bindweed,green,2.9,0.462397998,1.3,0.113943352,2,0.301029996,David,6/1/2023,6/1/2023,01-Jun,normal,invaded,early,normalinvaded
2,hempnettle,green,2.8,0.447158031,2,0.301029996,6,0.77815125,David,6/1/2023,6/1/2023,01-Jun,normal,uninvaded,early,normaluninvaded
2,hempnettle,blue,4.5,0.653212514,3.4,0.531478917,16,1.204119983,David,6/1/2023,6/1/2023,01-Jun,normal,uninvaded,early,normaluninvaded
2,hempnettle,yellow,4.2,0.62324929,2.6,0.414973348,12,1.079181246,David,6/1/2023,6/1/2023,01-Jun,normal,uninvaded,early,normaluninvaded
2,hempnettle,green,6.6,0.819543936,4.3,0.633468456,16,1.204119983,David,6/1/2023,6/1/2023,01-Jun,normal,uninvaded,early,normaluninvaded
2,hempnettle,red,6.7,0.826074803,5.7,0.755874856,16,1.204119983,David,6/1/2023,6/1/2023,01-Jun,normal,uninvaded,early,normaluninvaded
2,hempnettle,yellow,3.8,0.579783597,2.9,0.462397998,6,0.77815125,David,6/1/2023,6/1/2023,01-Jun,normal,uninvaded,early,normaluninvaded
2,manitobamaple,yellow,2,0.301029996,2.5,0.397940009,2,0.301029996,David,6/1/2023,6/1/2023,01-Jun,normal,uninvaded,early,normaluninvaded
2,manitobamaple,red,2.3,0.361727836,3.2,0.505149978,2,0.301029996,David,6/1/2023,6/1/2023,01-Jun,normal,uninvaded,early,normaluninvaded
2,maple,blue,2.5,0.397940009,2.3,0.361727836,4,0.602059991,David,6/1/2023,6/1/2023,01-Jun,normal,uninvaded,early,normaluninvaded
2,maple,yellow,3,0.477121255,3.3,0.51851394,4,0.602059991,David,6/1/2023,6/1/2023,01-Jun,normal,uninvaded,early,normaluninvaded
2,maple,green,2.2,0.342422681,3.8,0.579783597,4,0.602059991,David,6/1/2023,6/1/2023,01-Jun,normal,uninvaded,early,normaluninvaded
2,troutlily,yellow,3.4,0.531478917,,,,,David,6/1/2023,6/1/2023,01-Jun,normal,uninvaded,early,normaluninvaded
2,troutlily,red,3.8,0.579783597,,,,,David,6/1/2023,6/1/2023,01-Jun,normal,uninvaded,early,normaluninvaded
2,troutlily,blue,2.8,0.447158031,,,,,David,6/1/2023,6/1/2023,01-Jun,normal,uninvaded,early,normaluninvaded
2,bindweed,green,2.8,0.447158031,1.3,0.113943352,3,0.477121255,David,6/1/2023,6/1/2023,01-Jun,normal,uninvaded,early,normaluninvaded
2,bindweed,red,1,0,0.7,-0.15490196,2,0.301029996,David,6/1/2023,6/1/2023,01-Jun,normal,uninvaded,early,normaluninvaded
2,bindweed,yellow,1,0,0.5,-0.301029996,2,0.301029996,David,6/1/2023,6/1/2023,01-Jun,normal,uninvaded,early,normaluninvaded
2,dandelion,blue,2.7,0.431363764,,,1,0,David,6/1/2023,6/1/2023,01-Jun,normal,uninvaded,early,normaluninvaded
3,troutlily,yellow,5.6,0.748188027,,,,,David,6/1/2023,6/1/2023,01-Jun,early,invaded,early,earlyinvaded
3,troutlily,green,4,0.602059991,,,,,David,6/1/2023,6/1/2023,01-Jun,early,invaded,early,earlyinvaded
3,troutlily,blue,4.3,0.633468456,,,,,David,6/1/2023,6/1/2023,01-Jun,early,invaded,early,earlyinvaded
